id,wine,average rating,review count,image
s0134,Demi-Sec Champagne 2004,4.7,28,https://images.vivino.com/thumbs/TOEYEKkAST62OOGtOlxhow_pb_x300.png
s0136,Cristal Rosé Brut Champagne (Millésimé) 1988,4.7,28,https://images.vivino.com/thumbs/QcdE7SdeR3G1nzcAS4Scgg_pb_x300.png
s0137,White Star Champagne 2002,4.7,25,https://images.vivino.com/thumbs/8XZqb52NRhaWolq_v4mVvg_pb_x300.png
s0139,Réserve Familiale Extra Brut Champagne Grand Cru 'Aÿ' 2004,4.7,25,https://images.vivino.com/thumbs/Gaq3aB1bTme4-cUYEpA1IQ_pb_x300.png
s0140,Sir Winston Churchill Brut Champagne 2012,4.7,25,https://images.vivino.com/thumbs/HlLhUWbyTfupk59rOtNM-g_pb_x300.png
s0141,Rare Brut Champagne (Millesimé) 2007,4.7,25,https://images.vivino.com/thumbs/Pmf8xNZHRfWYUZ-ErPJ-xw_pb_x300.png
s0142,Blanc de Blancs Brut Champagne 2017,4.7,25,https://images.vivino.com/thumbs/dsrC9WNFQMW92k1ctpXVFA_pb_x300.png
s0143,Brut Champagne N.V.,4.6,77,https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png
s0144,Cristal Brut Champagne (Millésimé) N.V.,4.6,22,https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png
s0145,Grande Cuvée Brut Champagne N.V.,4.6,12,https://images.vivino.com/thumbs/1_B-5zxOQwubOIpVTSdb5A_pb_x300.png
s0146,Brut Champagne N.V.,4.6,11,https://images.vivino.com/thumbs/75wvtU9JT8Kc1NmPj5EGKw_pb_x300.png
s0147,Brut Rosé Champagne N.V.,4.6,91,https://images.vivino.com/thumbs/VhLkvaMQT9ydS3DIy19kJw_pb_x300.png
s0148,Brut Champagne 2003,4.6,78,https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png
s0149,Brut Champagne 2002,4.6,68,https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png
s0150,Sir Winston Churchill Brut Champagne N.V.,4.6,62,https://images.vivino.com/thumbs/HlLhUWbyTfupk59rOtNM-g_pb_x300.png
s0151,Brut Champagne 2000,4.6,44,https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png
s0152,R.D Extra Brut Champagne (Récemment Dégorgé) N.V.,4.6,38,https://images.vivino.com/thumbs/dZTKrd8cSdG8FJ5pgDQwKw_pb_x300.png
s0153,Cristal Rosé Brut Champagne (Millésimé) N.V.,4.6,38,https://images.vivino.com/thumbs/QcdE7SdeR3G1nzcAS4Scgg_pb_x300.png
s0154,Cristal Brut Champagne (Millésimé) 2006,4.6,37,https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png
s0155,Cristal Brut Champagne (Millésimé) 2009,4.6,36,https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png
s0156,Blanc des Millenaires Millésime Brut Champagne N.V.,4.6,28,https://images.vivino.com/thumbs/rgfSN2TaTluKQDDGcd2v2Q_pb_x300.png
s0157,Cristal Brut Champagne (Millésimé) 2007,4.6,26,https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png
s0158,Brut Champagne 2008,4.6,26,https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png
s0159,Cristal Brut Champagne (Millésimé) 2004,4.6,24,https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png
s0160,Cristal Brut Champagne (Millésimé) 2002,4.6,22,https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png
s0161,Brut Champagne 1999,4.6,21,https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png
s0162,Cristal Brut Champagne (Millésimé) 2005,4.6,21,https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png
s0163,Blanc des Millenaires Millésime Brut Champagne 1995,4.6,20,https://images.vivino.com/thumbs/rgfSN2TaTluKQDDGcd2v2Q_pb_x300.png
s0164,Brut Rosé Champagne N.V.,4.6,20,https://images.vivino.com/thumbs/u8kjWpe6Q2WxJqXS2tWcyw_pb_x300.png
s0165,R.D Extra Brut Champagne (Récemment Dégorgé) 2002,4.6,18,https://images.vivino.com/thumbs/dZTKrd8cSdG8FJ5pgDQwKw_pb_x300.png
s0166,V.O. Version Originale Blanc de Blancs Extra Brut Champagne Grand Cru N.V.,4.6,17,https://images.vivino.com/thumbs/PchdyrPvRZa060_RL1Ha_Q_pb_x300.png
s0167,Brut Rosé Champagne 2003,4.6,15,https://images.vivino.com/thumbs/VhLkvaMQT9ydS3DIy19kJw_pb_x300.png
s0168,La Grande Dame Brut Champagne 1998,4.6,15,https://images.vivino.com/thumbs/XRbzL1s9Q_qZwnGZwPXnNA_pb_x300.png
s0169,Cristal Brut Champagne (Millésimé) 2008,4.6,14,https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png
s0170,Brut Champagne 2004,4.6,14,https://images.vivino.com/thumbs/hHWcWh-GS52nYUL9t0Yy-Q_pb_x300.png
s0171,Brut Champagne 1990,4.6,14,https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png
s0172,Sir Winston Churchill Brut Champagne 2004,4.6,13,https://images.vivino.com/thumbs/HlLhUWbyTfupk59rOtNM-g_pb_x300.png
s0173,Brut Rosé Champagne 2006,4.6,12,https://images.vivino.com/thumbs/VhLkvaMQT9ydS3DIy19kJw_pb_x300.png
s0174,Sir Winston Churchill Brut Champagne 2002,4.6,11,https://images.vivino.com/thumbs/HlLhUWbyTfupk59rOtNM-g_pb_x300.png
s0176,Brut Champagne 1995,4.6,11,https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png
s0177,Brut Champagne 2000,4.6,10,https://images.vivino.com/thumbs/hHWcWh-GS52nYUL9t0Yy-Q_pb_x300.png
s0178,Brut Champagne 1993,4.6,96,https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png
s0180,Lieux-dits Le Bout du Clos Extra Brut Champagne Grand Cru 'Ambonnay' N.V.,4.6,88,https://images.vivino.com/thumbs/y4QqwvAMRzmCHj6l-8-L_A_pb_x300.png
s0181,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne 2002,4.6,86,https://images.vivino.com/thumbs/npULvXoQRk6stiNqDWzB6Q_pb_x300.png
s0182,Sir Winston Churchill Brut Champagne 2006,4.6,83,https://images.vivino.com/thumbs/HlLhUWbyTfupk59rOtNM-g_pb_x300.png
s0183,Brut Champagne 1985,4.6,78,https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png
s0185,Sir Winston Churchill Brut Champagne 2000,4.6,75,https://images.vivino.com/thumbs/HlLhUWbyTfupk59rOtNM-g_pb_x300.png
s0186,Brut Champagne 1998,4.6,75,https://images.vivino.com/thumbs/hHWcWh-GS52nYUL9t0Yy-Q_pb_x300.png
s0187,Sir Winston Churchill Brut Champagne 1999,4.6,66,https://images.vivino.com/thumbs/HlLhUWbyTfupk59rOtNM-g_pb_x300.png
s0188,La Grande Année Brut Champagne 1999,4.6,64,https://images.vivino.com/thumbs/8M16YAr5RCCsuf7C6sz3Bg_pb_x300.png
s0189,Cristal Brut Champagne (Millésimé) 2000,4.6,64,https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png
s0190,Cristal Rosé Brut Champagne (Millésimé) 2007,4.6,57,https://images.vivino.com/thumbs/QcdE7SdeR3G1nzcAS4Scgg_pb_x300.png
s0191,Brut Champagne 1982,4.6,57,https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png
s0192,Brut Rosé Champagne 2002,4.6,55,https://images.vivino.com/thumbs/VhLkvaMQT9ydS3DIy19kJw_pb_x300.png
s0193,Cristal Rosé Brut Champagne (Millésimé) 2006,4.6,54,https://images.vivino.com/thumbs/QcdE7SdeR3G1nzcAS4Scgg_pb_x300.png
s0194,Dom Ruinart Brut Champagne 1998,4.6,50,https://images.vivino.com/thumbs/lI9_HNq7TK-XSggy8KWRzg_pb_x300.png
s0195,R.D Extra Brut Champagne (Récemment Dégorgé) 1996,4.6,48,https://images.vivino.com/thumbs/dZTKrd8cSdG8FJ5pgDQwKw_pb_x300.png
s0196,R.D Extra Brut Champagne (Récemment Dégorgé) 2004,4.6,47,https://images.vivino.com/thumbs/dZTKrd8cSdG8FJ5pgDQwKw_pb_x300.png
s0197,Cristal Rosé Brut Champagne (Millésimé) 2009,4.6,46,https://images.vivino.com/thumbs/QcdE7SdeR3G1nzcAS4Scgg_pb_x300.png
s0198,Comtes de Champagne Blanc de Blancs 2002,4.6,45,https://images.vivino.com/thumbs/5DnUGr-_SwOGKMxb1KuuGA_pb_x300.png
s0199,Les Carelles Blanc de Blancs Extra Brut Champagne Grand Cru 'Le Mesnil-sur-Oger' (Lieux Dits) N.V.,4.6,44,https://images.vivino.com/thumbs/CzTj0zhETIuNto9vxx6Biw_pb_x300.png
s0200,Brut Rosé Champagne 1996,4.6,44,https://images.vivino.com/thumbs/VhLkvaMQT9ydS3DIy19kJw_pb_x300.png
s0201,Brut Rosé Champagne 1998,4.6,43,https://images.vivino.com/thumbs/VhLkvaMQT9ydS3DIy19kJw_pb_x300.png
s0202,Brut Champagne 1995,4.6,42,https://images.vivino.com/thumbs/hHWcWh-GS52nYUL9t0Yy-Q_pb_x300.png
s0203,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne 2004,4.6,41,https://images.vivino.com/thumbs/npULvXoQRk6stiNqDWzB6Q_pb_x300.png
s0204,Alexandra Champagne Rosé (Grande Cuvée) 2004,4.6,40,https://images.vivino.com/thumbs/pLSFom4yT_KoBYN1nJ-i6Q_pb_x300.png
s0205,Argonne Brut Champagne Grand Cru 'Aÿ' N.V.,4.6,38,https://images.vivino.com/thumbs/vP4bj-HpSXirORyJAcf5pQ_pb_x300.png
s0206,Clos Saint-Hilaire Brut Champagne N.V.,4.6,35,https://images.vivino.com/thumbs/qsDV-1yaSWi6OmT2Fm1i3A_pb_x300.png
s0207,La Grande Année Brut Champagne 1996,4.6,34,https://images.vivino.com/thumbs/8M16YAr5RCCsuf7C6sz3Bg_pb_x300.png
s0208,Cristal Rosé Brut Champagne (Millésimé) 2002,4.6,34,https://images.vivino.com/thumbs/QcdE7SdeR3G1nzcAS4Scgg_pb_x300.png
s0209,P3 Plénitude Brut Champagne 2008,4.6,33,https://images.vivino.com/thumbs/URFBcLe4TNar72CXLie8Kg_pb_x300.png
s0210,Blanc de Blancs Champagne (Silver) N.V.,4.6,30,https://images.vivino.com/thumbs/0WYxtl_wQWGffk73Zj5z6g_pb_x300.png
s0211,Le Rêve Blanc de Blancs 2007,4.6,30,https://images.vivino.com/thumbs/uyjGZeJIRQOErM4DGncEMg_pb_x300.png
s0212,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne 2006,4.6,30,https://images.vivino.com/thumbs/npULvXoQRk6stiNqDWzB6Q_pb_x300.png
s0213,Belle Epoque Rosé Brut Champagne 2004,4.6,29,https://images.vivino.com/thumbs/xMAIUxGvSTi0d9yOOu8bdw_pb_x300.png
s0214,Sir Winston Churchill Brut Champagne 1998,4.6,27,https://images.vivino.com/thumbs/HlLhUWbyTfupk59rOtNM-g_pb_x300.png
s0215,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne 2007,4.6,27,https://images.vivino.com/thumbs/npULvXoQRk6stiNqDWzB6Q_pb_x300.png
s0216,Comtes de Champagne Blanc de Blancs 1995,4.6,27,https://images.vivino.com/thumbs/5DnUGr-_SwOGKMxb1KuuGA_pb_x300.png
s0217,Sir Winston Churchill Brut Champagne 1996,4.6,25,https://images.vivino.com/thumbs/HlLhUWbyTfupk59rOtNM-g_pb_x300.png
s0218,Collection Brut Champagne 1998,4.6,25,https://images.vivino.com/thumbs/ECz-28QOTx-JgpyjS9JtPg_pb_x300.png
s0219,Brut Premier Champagne 2002,4.6,24,https://images.vivino.com/thumbs/3PMfb042TN-5ZzzqkBEIHA_pb_x300.png
s0220,Dom Ruinart Rosé Brut Champagne 1996,4.6,24,https://images.vivino.com/thumbs/390WYTkLQWm9cuItDchJRw_pb_x300.png
s0221,Cristal Brut Champagne (Millésimé) 1995,4.6,24,https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png
s0222,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne 1990,4.6,23,https://images.vivino.com/thumbs/npULvXoQRk6stiNqDWzB6Q_pb_x300.png
s0223,Collection Brut Champagne 2000,4.6,22,https://images.vivino.com/thumbs/ECz-28QOTx-JgpyjS9JtPg_pb_x300.png
s0224,Oenothèque Brut Champagne 2002,4.6,21,https://images.vivino.com/thumbs/-2XJ5LS9T0uFnEuseMmNvg_pb_x300.png
s0225,Brut Champagne 1976,4.6,21,https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png
s0226,Cuvée Elisabeth Salmon Brut Rosé Champagne 2006,4.6,21,https://images.vivino.com/thumbs/40fh9RJgQVWdhVplVzojiA_pb_x300.png
s0227,Brut Champagne 1989,4.6,21,https://images.vivino.com/thumbs/hHWcWh-GS52nYUL9t0Yy-Q_pb_x300.png
s0228,Prosecco Superiore N.V.,4.6,20,https://images.vivino.com/thumbs/SshGmI3HQZKZia7AhVnfZQ_pb_x300.png
s0230,Comtes de Champagne Blanc de Blancs 1996,4.6,19,https://images.vivino.com/thumbs/5DnUGr-_SwOGKMxb1KuuGA_pb_x300.png
s0231,Cristal Rosé Brut Champagne (Millésimé) 2008,4.6,19,https://images.vivino.com/thumbs/QcdE7SdeR3G1nzcAS4Scgg_pb_x300.png
s0232,Brut Champagne (Vintage) 2006,4.6,19,https://images.vivino.com/thumbs/IbUl0lNWSkmwZmEbBt6PJw_pb_x300.png
s0233,Dom Ruinart Rosé Brut Champagne 2004,4.6,19,https://images.vivino.com/thumbs/390WYTkLQWm9cuItDchJRw_pb_x300.png
s0234,Le Rêve Blanc de Blancs 2012,4.6,19,https://images.vivino.com/thumbs/uyjGZeJIRQOErM4DGncEMg_pb_x300.png
s0235,Cristal Rosé Brut Champagne (Millésimé) 2000,4.6,18,https://images.vivino.com/thumbs/QcdE7SdeR3G1nzcAS4Scgg_pb_x300.png
s0236,Brut Champagne 1975,4.6,18,https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png
s0237,La Grande Dame Brut Champagne 1989,4.6,17,https://images.vivino.com/thumbs/XRbzL1s9Q_qZwnGZwPXnNA_pb_x300.png
s0238,Cuvée Elisabeth Salmon Brut Rosé Champagne 2002,4.6,17,https://images.vivino.com/thumbs/40fh9RJgQVWdhVplVzojiA_pb_x300.png
s0239,R.D Extra Brut Champagne (Récemment Dégorgé) 1990,4.6,16,https://images.vivino.com/thumbs/dZTKrd8cSdG8FJ5pgDQwKw_pb_x300.png
s0241,Brut Champagne 1964,4.6,16,https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png
s0242,Oenothèque Brut Champagne 2000,4.6,16,https://images.vivino.com/thumbs/-2XJ5LS9T0uFnEuseMmNvg_pb_x300.png
s0243,Oenothèque Brut Rosé Champagne 2004,4.6,15,https://images.vivino.com/thumbs/bfw3r_yrRhewBTU8U5klmg_pb_x300.png
s0244,R.D Extra Brut Champagne (Récemment Dégorgé) 1995,4.6,15,https://images.vivino.com/thumbs/dZTKrd8cSdG8FJ5pgDQwKw_pb_x300.png
s0245,Brut Champagne 1969,4.6,15,https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png
s0246,Cristal Brut Champagne (Millésimé) 1997,4.6,15,https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png
s0247,Oenothèque Brut Champagne 2009,4.6,15,https://images.vivino.com/thumbs/-2XJ5LS9T0uFnEuseMmNvg_pb_x300.png
s0248,Brut Rosé Champagne 2008,4.6,14,https://images.vivino.com/thumbs/u8kjWpe6Q2WxJqXS2tWcyw_pb_x300.png
s0249,Collection Brut Champagne 1990,4.6,14,https://images.vivino.com/thumbs/ECz-28QOTx-JgpyjS9JtPg_pb_x300.png
s0251,Brut Champagne 2005,4.6,13,https://images.vivino.com/thumbs/hHWcWh-GS52nYUL9t0Yy-Q_pb_x300.png
s0252,Lieux-dits Les Chantereines Extra Brut Champagne Grand Cru 'Avize' N.V.,4.6,13,https://images.vivino.com/thumbs/LZnxy7C4RFGeNi96DFZAVg_pb_x300.png
s0254,Privée Brut Champagne N.V.,4.6,13,https://images.vivino.com/thumbs/esk8UGj7RA6cv50SJSzTlA_pb_x300.png
s0255,P2 Plénitude Brut Champagne 2002,4.6,13,https://images.vivino.com/thumbs/n5By4_iWSS2Zmf7anQtL_Q_pb_x300.png
s0256,Brut Champagne 2014,4.6,13,https://images.vivino.com/thumbs/hHWcWh-GS52nYUL9t0Yy-Q_pb_x300.png
s0257,Collection Brut Champagne 1995,4.6,12,https://images.vivino.com/thumbs/ECz-28QOTx-JgpyjS9JtPg_pb_x300.png
s0258,Cuvée des Archives Millesime Brut Champagne N.V.,4.6,13,https://images.vivino.com/thumbs/jt4N6-XGQd6JlF8wve_Tmw_pb_x300.png
s0259,P3 Plénitude Brut Champagne 2004,4.6,12,https://images.vivino.com/thumbs/URFBcLe4TNar72CXLie8Kg_pb_x300.png
s0260,Fût de Chêne Brut Collection Champagne Grand Cru 'Aÿ' 2009,4.6,12,https://images.vivino.com/thumbs/YdjjMzrZS9WbzKJwC5cb2w_pb_x300.png
s0261,Belle Epoque Blanc de Blancs Champagne 2002,4.6,12,https://images.vivino.com/thumbs/n29_C8wiQbSOYlK12BRcuQ_pb_x300.png
s0262,N.P.U Champagne (Nec Plus Ultra) 2002,4.6,12,https://images.vivino.com/thumbs/qdpXp4BrTmyQrQqzWKNajA_pb_x300.png
s0263,Alexandra Champagne Rosé (Grande Cuvée) 1998,4.6,11,https://images.vivino.com/thumbs/pLSFom4yT_KoBYN1nJ-i6Q_pb_x300.png
s0264,Grand Siècle Champagne (Grande Cuvée) 2012,4.6,11,https://images.vivino.com/thumbs/wecCYV_PSH--fpuJPuaDSw_pb_x300.png
s0265,Contraste Blanc de Noirs Brut Champagne Grand Cru N.V.,4.6,11,https://images.vivino.com/thumbs/V0GGcuF3TKKsrd23RlNAEw_pb_x300.png
s0266,La Grande Année Brut Champagne 1995,4.6,11,https://images.vivino.com/thumbs/8M16YAr5RCCsuf7C6sz3Bg_pb_x300.png
s0267,Cuvée des Archives Millesime Brut Champagne 2002,4.6,11,https://images.vivino.com/thumbs/jt4N6-XGQd6JlF8wve_Tmw_pb_x300.png
s0268,Argonne Brut Champagne Grand Cru 'Aÿ' 2002,4.6,11,https://images.vivino.com/thumbs/vP4bj-HpSXirORyJAcf5pQ_pb_x300.png
s0269,Cristal Brut Champagne (Millésimé) 1988,4.6,11,https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png
s0270,Brut Champagne 1971,4.6,11,https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png
s0271,Initial Blanc de Blancs Brut Champagne Grand Cru 'Avize' 2013,4.6,11,https://images.vivino.com/thumbs/AOpJlbxcR-ynd7-AREcNHg_pb_x300.png
s0273,La Grande Dame Brut Champagne 2012,4.6,11,https://images.vivino.com/thumbs/XRbzL1s9Q_qZwnGZwPXnNA_pb_x300.png
s0274,Brut Réserve Charlie Champagne N.V.,4.6,10,https://images.vivino.com/thumbs/PxgKVrRLT7uBaxhTiiCtCw_pb_x300.png
s0276,La Grande Dame Brut Rosé Champagne 2006,4.6,10,https://images.vivino.com/thumbs/pON9usEiTWKCbLmuwo9IaA_pb_x300.png
s0277,Belle Epoque Rosé Brut Champagne 2005,4.6,10,https://images.vivino.com/thumbs/xMAIUxGvSTi0d9yOOu8bdw_pb_x300.png
s0278,Cuvée Louise Brut Champagne 1995,4.6,10,https://images.vivino.com/thumbs/vquoqlrZQxumpIiEkjhq6w_pb_x300.png
s0279,R.D Extra Brut Champagne (Récemment Dégorgé) 1999,4.6,98,https://images.vivino.com/thumbs/dZTKrd8cSdG8FJ5pgDQwKw_pb_x300.png
s0280,Grand Siècle Champagne (Grande Cuvée) 1990,4.6,98,https://images.vivino.com/thumbs/wecCYV_PSH--fpuJPuaDSw_pb_x300.png
s0281,Cuvée William Deutz Millesimé Brut Champagne 1996,4.6,97,https://images.vivino.com/thumbs/ESYanfTqS-iX1q_mEGF9hA_pb_x300.png
s0282,Brut Champagne 2010,4.6,97,https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png
s0283,Brut Rosé Champagne 1990,4.6,96,https://images.vivino.com/thumbs/VhLkvaMQT9ydS3DIy19kJw_pb_x300.png
s0285,Blanc des Millenaires Millésime Brut Champagne 1985,4.6,93,https://images.vivino.com/thumbs/rgfSN2TaTluKQDDGcd2v2Q_pb_x300.png
s0286,Initial Blanc de Blancs Brut Champagne Grand Cru 'Avize' 2014,4.6,87,https://images.vivino.com/thumbs/AOpJlbxcR-ynd7-AREcNHg_pb_x300.png
s0287,Clos des Goisses Champagne 2001,4.6,85,https://images.vivino.com/thumbs/2YxW2HUvTPOzKDMlWJsz9g_pb_x300.png
s0289,Cuvée Louise Brut Champagne 2000,4.6,84,https://images.vivino.com/thumbs/vquoqlrZQxumpIiEkjhq6w_pb_x300.png
s0290,Dom Ruinart Blanc de Blancs Brut Champagne 1988,4.6,83,https://images.vivino.com/thumbs/vQTah90PTwG-jIJZYQTtmw_pb_x300.png
s0291,Collection Brut Champagne 2003,4.6,82,https://images.vivino.com/thumbs/ECz-28QOTx-JgpyjS9JtPg_pb_x300.png
s0293,Champagne 2008,4.6,80,https://images.vivino.com/thumbs/c6qdZqjyT_Olbyy0M9apVA_pb_x300.png
s0294,Brut Champagne 2013,4.6,80,https://images.vivino.com/thumbs/hHWcWh-GS52nYUL9t0Yy-Q_pb_x300.png
s0295,Substance Blanc de Blancs Brut Champagne Grand Cru 'Avize' 2008,4.6,79,https://images.vivino.com/thumbs/4qjMPPbiQda_57Qct7cX-g_pb_x300.png
s0296,Sous le Mont Blanc de Noirs Extra Brut Champagne Premier Cru N.V.,4.6,78,https://images.vivino.com/thumbs/ec_CNOjyQb-cbAUYbV-H9w_pb_x300.png
s0297,Oenothèque Brut Champagne 1992,4.6,77,https://images.vivino.com/thumbs/-2XJ5LS9T0uFnEuseMmNvg_pb_x300.png
s0298,Cava Enoteca Finca de L'Origen Brut Nature N.V.,4.6,76,https://images.vivino.com/thumbs/WH4Nzp_ETPOXIgCoW5-6xw_pb_x300.png
s0299,La Libertine Doux Champagne N.V.,4.6,76,https://images.vivino.com/thumbs/cLjuQUxmRc2EAPxuY838wg_pb_x300.png
s0301,Brut Champagne 2001,4.6,73,https://images.vivino.com/thumbs/hHWcWh-GS52nYUL9t0Yy-Q_pb_x300.png
s0303,Cuvée Saint-Pétersbourg Brut Champagne 1993,4.6,71,https://images.vivino.com/thumbs/allYkjnVTsiq2Uhv4pt7kg_pb_x300.png
s0304,Avizoise Blanc de Blancs Extra Brut Champagne Grand Cru 'Avize' 2011,4.6,71,https://images.vivino.com/thumbs/iZ_PLEJ1Qn6VXxbRTqBQMg_pb_x300.png
s0305,Vieilles Vignes Françaises Blanc de Noirs Brut Champagne 1999,4.6,71,https://images.vivino.com/thumbs/yYHkkUczRVaBfBBl1NAoww_pb_x300.png
s0306,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne 1985,4.6,68,https://images.vivino.com/thumbs/npULvXoQRk6stiNqDWzB6Q_pb_x300.png
s0308,Brut Rosé Champagne 1992,4.6,65,https://images.vivino.com/thumbs/VhLkvaMQT9ydS3DIy19kJw_pb_x300.png
s0310,Brut Cuvée Louise Rosé Champagne 2000,4.6,61,https://images.vivino.com/thumbs/1i4L47fgTnqFOIq0QXeQyA_pb_x300.png
s0311,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne 1983,4.6,61,https://images.vivino.com/thumbs/npULvXoQRk6stiNqDWzB6Q_pb_x300.png
s0312,Oenothèque Brut Champagne 1971,4.6,60,https://images.vivino.com/thumbs/-2XJ5LS9T0uFnEuseMmNvg_pb_x300.png
s0313,Le Rêve Blanc de Blancs 2005,4.6,60,https://images.vivino.com/thumbs/uyjGZeJIRQOErM4DGncEMg_pb_x300.png
s0314,P3 Plénitude Brut Champagne 2003,4.6,59,https://images.vivino.com/thumbs/URFBcLe4TNar72CXLie8Kg_pb_x300.png
s0315,Brut Rosé Champagne 1989,4.6,59,https://images.vivino.com/thumbs/LdliVg43S6iEFAqrvdiwbg_pb_x300.png
s0316,Cuvée Louise Brut Champagne 1988,4.6,59,https://images.vivino.com/thumbs/vquoqlrZQxumpIiEkjhq6w_pb_x300.png
s0318,La Grande Dame Brut Rosé Champagne 1995,4.6,58,https://images.vivino.com/thumbs/pON9usEiTWKCbLmuwo9IaA_pb_x300.png
s0319,Argonne Brut Champagne Grand Cru 'Aÿ' 2008,4.6,58,https://images.vivino.com/thumbs/vP4bj-HpSXirORyJAcf5pQ_pb_x300.png
s0320,Brut Rosé Champagne 2000,4.6,58,https://images.vivino.com/thumbs/u8kjWpe6Q2WxJqXS2tWcyw_pb_x300.png
s0321,Clos Saint-Hilaire Brut Champagne 1998,4.6,56,https://images.vivino.com/thumbs/qsDV-1yaSWi6OmT2Fm1i3A_pb_x300.png
s0322,Blanc des Millenaires Millésime Brut Champagne 1990,4.6,54,https://images.vivino.com/thumbs/rgfSN2TaTluKQDDGcd2v2Q_pb_x300.png
s0323,Amour de Deutz Millesimé Rosé Brut Champagne 2008,4.6,54,https://images.vivino.com/thumbs/kVVwzqi9QsC09OGCMYshEw_pb_x300.png
s0324,Brut Champagne 2016,4.6,54,https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png
s0326,Brut Rosé Champagne 1988,4.6,52,https://images.vivino.com/thumbs/VhLkvaMQT9ydS3DIy19kJw_pb_x300.png
s0329,Brut (Carte Jaune) Champagne 1957,4.6,51,https://images.vivino.com/thumbs/UHXRX7_ESL2Z-cTkfGQWmA_pb_x300.png
s0330,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne 1982,4.6,50,https://images.vivino.com/thumbs/npULvXoQRk6stiNqDWzB6Q_pb_x300.png
s0331,Cuvée Elisabeth Salmon Brut Rosé Champagne 2000,4.6,49,https://images.vivino.com/thumbs/40fh9RJgQVWdhVplVzojiA_pb_x300.png
s0332,Cristal Rosé Brut Champagne (Millésimé) 1995,4.6,48,https://images.vivino.com/thumbs/QcdE7SdeR3G1nzcAS4Scgg_pb_x300.png
s0333,Vintage Brut Champagne 1989,4.6,47,https://images.vivino.com/thumbs/ajfomyyMSnSbAql2YU9ysw_pb_x300.png
s0334,Initial Blanc de Blancs Brut Champagne Grand Cru 'Avize' 2012,4.6,46,https://images.vivino.com/thumbs/AOpJlbxcR-ynd7-AREcNHg_pb_x300.png
s0335,Cristal Rosé Brut Champagne (Millésimé) 1990,4.6,45,https://images.vivino.com/thumbs/QcdE7SdeR3G1nzcAS4Scgg_pb_x300.png
s0337,Réserve Brut Champagne 1998,4.6,41,https://images.vivino.com/thumbs/wJK6sKFxROu5fM0-LTSj8g_pb_x300.png
